"Scenario_Set","Scenario_Name","Scenario","Model","Method","BOIN_Method","BOIN_r_estimator","CRM_r_model","Alpha_true","r_carry","Accrual","T_assess","Cycle_Max","Continuous_Enrollment","Dose","True_DLT_rate","True_IPDE_DLT_rate","Estimated_pj","r_hat","r_cap","r_use","MTD_Selection_pct","Pts_Treated","Unique_Pts_by_Dose","IPDE_Doses","Total_Administrations","Total_Unique_Patients","Early_Stopping_pct","Duration","n_valid","ntrial_from_files","CRM_Skeleton","CRM_Theta_Prior_Mean","CRM_Theta_Prior_SD","CRM_r_Prior_a","CRM_r_Prior_b","CRM_Dose_Values","CRM_Alpha_Grid_Length","CRM_Dose_Scores_Raw","CRM_Dose_Scores","CRM_Cumu_Beta0_Mean","CRM_Cumu_Beta0_Prec","CRM_Cumu_Beta0_DF","CRM_Cumu_Beta1_Shape","CRM_Cumu_Beta1_Rate","CRM_Cumu_Beta2_Rate","CRM_Cumu_Include_Current"
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,6,0.22,0.34,0.371,NA,NA,NA,28.4274,4.1144,4.1144,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,7,0.3,0.432,0.4392,NA,NA,NA,15.625,1.7692,1.7692,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,1,1,8,0.45,0.63,0.5011,NA,NA,NA,7.8629,0.7833,0.7833,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,1,0.05,0.05,0.0321,0.082,NA,NA,0,3.5791,3.5791,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,2,0.08,0.11,0.0592,NA,NA,NA,0,3.2404,3.2404,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,3,0.1,0.148,0.0865,NA,NA,NA,0.6048,3.5247,3.5247,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,4,0.15,0.21,0.1147,NA,NA,NA,9.627,5.0912,5.0912,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,5,0.2,0.29,0.2214,NA,NA,NA,37.6008,7.8931,7.8931,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,6,0.22,0.34,0.3707,NA,NA,NA,28.4778,4.1038,4.1038,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,7,0.3,0.432,0.439,NA,NA,NA,15.8266,1.7616,1.7616,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,1,1,8,0.45,0.63,0.5008,NA,NA,NA,7.8125,0.7923,0.7923,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,1,0.05,0.05,0.0322,NA,NA,NA,0,3.5806,3.5806,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,2,0.08,0.11,0.0593,NA,NA,NA,0.0504,3.2465,3.2465,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,3,0.1,0.148,0.0867,NA,NA,NA,0.5544,3.5066,3.5066,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,4,0.15,0.21,0.1149,NA,NA,NA,9.5262,5.1411,5.1411,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,5,0.2,0.29,0.2217,NA,NA,NA,37.9536,7.8538,7.8538,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,6,0.22,0.34,0.371,NA,NA,NA,28.0746,4.125,4.125,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,7,0.3,0.432,0.4392,NA,NA,NA,15.877,1.7495,1.7495,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,1,1,8,0.45,0.63,0.501,NA,NA,NA,7.9133,0.7833,0.7833,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,1,0.05,0.05,0.0555,NA,NA,NA,0,3.0378,3.0378,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,2,0.08,0.11,0.0768,NA,NA,NA,0,3.1179,3.1179,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,3,0.1,0.148,0.1072,NA,NA,NA,0.8569,3.5716,3.5716,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,4,0.15,0.21,0.1497,NA,NA,NA,4.7379,4.5363,4.5363,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,5,0.2,0.29,0.2058,NA,NA,NA,14.1633,4.9854,4.9854,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,6,0.22,0.34,0.2746,NA,NA,NA,25.9073,4.6361,4.6361,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,7,0.3,0.432,0.3525,NA,NA,NA,28.0242,3.7137,3.7137,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,1,1,8,0.45,0.63,0.4339,NA,NA,NA,26.2601,2.3876,2.3876,0,29.9864,29.9864,0.0504,437.6178,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,1,0.05,0.05,0.0425,0,NA,NA,0,3.6774,3.6774,0,29.9864,20.059,0.0504,336.7035,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,2,0.08,0.11,0.0755,NA,NA,NA,0.1008,3.4052,3.4052,3.2349,29.9864,20.059,0.0504,336.7035,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,3,0.1,0.148,0.1078,NA,NA,NA,1.4617,3.7757,3.7757,0.1371,29.9864,20.059,0.0504,336.7035,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,4,0.15,0.21,0.1401,NA,NA,NA,15.373,6.0575,6.0575,3.0847,29.9864,20.059,0.0504,336.7035,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,5,0.2,0.29,0.2573,NA,NA,NA,42.9435,8.0595,8.0595,1.1971,29.9864,20.059,0.0504,336.7035,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,6,0.22,0.34,0.4119,NA,NA,NA,26.6129,3.4778,3.4778,1.7167,29.9864,20.059,0.0504,336.7035,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,7,0.3,0.432,0.48,NA,NA,NA,10.7863,1.2021,1.2021,0.3438,29.9864,20.059,0.0504,336.7035,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_fixed",NA,NA,"fixed",0.6,0,0.0714,28,2,1,8,0.45,0.63,0.5406,NA,NA,NA,2.6714,0.3311,0.3311,0.2132,29.9864,20.059,0.0504,336.7035,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,1,0.05,0.05,0.0358,0.0475,NA,NA,0,3.561,3.561,0,29.9864,19.942,0.0504,335.8489,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,2,0.08,0.11,0.0647,NA,NA,NA,0.0504,3.2586,3.2586,3.1174,29.9864,19.942,0.0504,335.8489,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,3,0.1,0.148,0.0935,NA,NA,NA,1.1089,3.4748,3.4748,0.1144,29.9864,19.942,0.0504,335.8489,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,4,0.15,0.21,0.1227,NA,NA,NA,10.8367,5.3785,5.3785,2.9299,29.9864,19.942,0.0504,335.8489,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,5,0.2,0.29,0.2315,NA,NA,NA,37.8528,7.6043,7.6043,1.006,29.9864,19.942,0.0504,335.8489,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,6,0.22,0.34,0.3804,NA,NA,NA,28.9315,4.1749,4.1749,2.0786,29.9864,19.942,0.0504,335.8489,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,7,0.3,0.432,0.4477,NA,NA,NA,13.9617,1.8644,1.8644,0.436,29.9864,19.942,0.0504,335.8489,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_random",NA,NA,"random",0.6,0,0.0714,28,2,1,8,0.45,0.63,0.5085,NA,NA,NA,7.2077,0.6699,0.6699,0.3619,29.9864,19.942,0.0504,335.8489,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,1,0.05,0.05,0.0295,NA,NA,NA,0,3.5534,3.5534,0,29.9864,19.9899,0.0504,336.3979,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,2,0.08,0.11,0.0548,NA,NA,NA,0,3.3569,3.3569,3.1134,29.9864,19.9899,0.0504,336.3979,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,3,0.1,0.148,0.0805,NA,NA,NA,0.756,3.2465,3.2465,0.186,29.9864,19.9899,0.0504,336.3979,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,4,0.15,0.21,0.1072,NA,NA,NA,7.4093,4.8599,4.8599,2.7092,29.9864,19.9899,0.0504,336.3979,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,5,0.2,0.29,0.2099,NA,NA,NA,34.7782,7.432,7.432,0.8846,29.9864,19.9899,0.0504,336.3979,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,6,0.22,0.34,0.3563,NA,NA,NA,28.5786,4.4637,4.4637,2.1084,29.9864,19.9899,0.0504,336.3979,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,7,0.3,0.432,0.4242,NA,NA,NA,16.7843,1.8841,1.8841,0.5333,29.9864,19.9899,0.0504,336.3979,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_alpha_crm",NA,NA,"alpha_crm",0.6,0,0.0714,28,2,1,8,0.45,0.63,0.4861,NA,NA,NA,11.6431,1.19,1.19,0.4617,29.9864,19.9899,0.0504,336.3979,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,"10,20,30,40,50,60,70,80",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,1,0.05,0.05,0.0563,NA,NA,NA,0,3.0575,3.0575,0,29.9864,19.0066,0.0504,328.402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,2,0.08,0.11,0.0773,NA,NA,NA,0.0504,3.2238,3.2238,2.8967,29.9864,19.0066,0.0504,328.402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,3,0.1,0.148,0.1072,NA,NA,NA,0.5544,3.4778,3.4778,0.2752,29.9864,19.0066,0.0504,328.402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,4,0.15,0.21,0.1485,NA,NA,NA,4.6875,4.4002,4.4002,2.7646,29.9864,19.0066,0.0504,328.402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,5,0.2,0.29,0.2027,NA,NA,NA,14.2641,4.8659,4.8659,0.8785,29.9864,19.0066,0.0504,328.402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,6,0.22,0.34,0.2691,NA,NA,NA,21.875,4.5302,4.5302,2.3044,29.9864,19.0066,0.0504,328.402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
"SetB_8dose","SetB_8dose_SC2",2,"CRM","crm_cumu_crm",NA,NA,"cumu_crm",0.6,0,0.0714,28,2,1,7,0.3,0.432,0.3441,NA,NA,NA,29.7379,3.7198,3.7198,0.8412,29.9864,19.0066,0.0504,328.402,1984,1984,"0.04,0.08,0.12,0.16,0.3,0.47,0.54,0.6",0,1.4142,0.15,0.85,NA,NA,"0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5","0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5",-3,2,1,2.83,1.21,1,0
