"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
7893,5,0.04,0.07,0.14,0.25,0.34,1
7894,1,0.3,0.41,0.55,0.61,0.74,1
7895,5,0.05,0.1,0.15,0.24,0.32,1
7896,5,0.04,0.06,0.12,0.19,0.31,1
7897,3,0.1,0.22,0.32,0.43,0.52,1
7898,4,0.08,0.16,0.19,0.34,0.51,2
7899,1,0.3,0.41,0.54,0.63,0.74,1
7900,1,0.3,0.42,0.51,0.59,0.71,1
7901,1,0.28,0.41,0.51,0.66,0.72,1
7902,5,0.04,0.08,0.13,0.19,0.34,1
7903,3,0.1,0.2,0.31,0.42,0.58,1
7904,2,0.17,0.3,0.31,0.45,0.57,3
7905,4,0.07,0.13,0.19,0.26,0.38,1
7906,2,0.22,0.34,0.47,0.55,0.67,1
7907,4,0.1,0.15,0.18,0.29,0.37,1
7908,4,0.05,0.09,0.18,0.26,0.36,1
7909,4,0.08,0.11,0.2,0.3,0.37,1
7910,3,0.1,0.19,0.33,0.48,0.57,1
7911,3,0.14,0.21,0.33,0.42,0.49,1
7912,3,0.11,0.21,0.33,0.48,0.52,1
7913,1,0.28,0.37,0.47,0.59,0.7,1
7914,5,0.07,0.09,0.14,0.25,0.33,1
7915,4,0.03,0.07,0.15,0.32,0.46,1
7916,4,0.11,0.15,0.2,0.28,0.38,1
7917,5,0.03,0.06,0.11,0.18,0.32,1
7918,4,0.1,0.13,0.23,0.34,0.41,1
7919,1,0.34,0.36,0.48,0.6,0.71,1
7920,5,0.07,0.09,0.15,0.23,0.32,1
7921,4,0.08,0.13,0.2,0.29,0.36,1
7922,5,0.06,0.1,0.12,0.2,0.28,1
7923,2,0.19,0.31,0.38,0.46,0.62,1
7924,3,0.08,0.16,0.28,0.37,0.51,2
7925,5,0.06,0.1,0.11,0.15,0.27,1
7926,2,0.26,0.29,0.4,0.56,0.7,1
7927,2,0.13,0.3,0.37,0.43,0.52,1
7928,4,0.12,0.18,0.21,0.27,0.37,1
7929,2,0.16,0.26,0.35,0.47,0.57,1
7930,1,0.34,0.5,0.57,0.69,0.77,1
7931,2,0.19,0.29,0.37,0.49,0.62,1
7932,1,0.32,0.45,0.5,0.61,0.71,1
7933,4,0.1,0.18,0.24,0.31,0.39,1
7934,2,0.18,0.31,0.4,0.5,0.62,3
7935,1,0.35,0.4,0.48,0.65,0.75,1
7936,3,0.15,0.25,0.31,0.38,0.48,1
7937,5,0.04,0.06,0.1,0.24,0.33,1
7938,1,0.27,0.39,0.5,0.62,0.66,1
7939,5,0.05,0.08,0.12,0.2,0.32,1
7940,2,0.25,0.34,0.5,0.63,0.73,3
7941,2,0.17,0.28,0.39,0.48,0.62,1
7942,2,0.2,0.3,0.36,0.46,0.55,1
7943,5,0.02,0.04,0.08,0.17,0.25,1
7944,3,0.12,0.21,0.29,0.4,0.47,1
7945,2,0.25,0.32,0.43,0.56,0.63,1
7946,4,0.09,0.13,0.21,0.29,0.41,1
7947,5,0.07,0.1,0.14,0.22,0.34,1
7948,3,0.16,0.26,0.32,0.44,0.6,1
7949,3,0.19,0.24,0.3,0.39,0.48,1
7950,1,0.33,0.44,0.51,0.57,0.64,1
7951,5,0.08,0.12,0.17,0.25,0.31,1
7952,3,0.07,0.15,0.25,0.37,0.4,1
7953,2,0.18,0.33,0.42,0.52,0.64,1
7954,5,0.05,0.09,0.12,0.16,0.28,1
7955,5,0.02,0.05,0.08,0.15,0.28,1
7956,1,0.3,0.41,0.6,0.69,0.82,2
7957,4,0.05,0.09,0.15,0.27,0.39,1
7958,4,0.11,0.14,0.19,0.28,0.44,1
7959,2,0.14,0.27,0.35,0.41,0.46,1
7960,2,0.18,0.28,0.4,0.52,0.63,1
7961,3,0.12,0.22,0.31,0.34,0.47,2
7962,3,0.08,0.14,0.25,0.35,0.49,1
7963,3,0.15,0.24,0.28,0.37,0.45,1
7964,2,0.22,0.32,0.44,0.51,0.63,1
7965,5,0.06,0.1,0.14,0.22,0.35,1
7966,5,0.03,0.04,0.1,0.17,0.3,1
7967,5,0.05,0.07,0.1,0.18,0.29,1
7968,1,0.31,0.44,0.58,0.73,0.83,1
7969,1,0.26,0.39,0.55,0.61,0.7,1
7970,1,0.3,0.42,0.55,0.64,0.78,1
7971,4,0.07,0.11,0.18,0.31,0.46,1
7972,1,0.33,0.41,0.56,0.67,0.73,1
7973,1,0.29,0.44,0.52,0.65,0.76,1
7974,2,0.23,0.34,0.37,0.45,0.57,1
7975,5,0.03,0.07,0.08,0.14,0.26,1
7976,5,0.05,0.07,0.14,0.2,0.35,1
7977,3,0.12,0.2,0.27,0.39,0.54,1
7978,4,0.04,0.08,0.21,0.27,0.37,1
7979,4,0.07,0.16,0.21,0.33,0.41,1
7980,5,0.05,0.09,0.13,0.21,0.28,1
7981,4,0.08,0.13,0.24,0.32,0.39,1
7982,3,0.13,0.18,0.29,0.32,0.42,1
7983,5,0.04,0.06,0.1,0.17,0.32,1
7984,4,0.03,0.07,0.14,0.27,0.38,1
7985,2,0.19,0.27,0.41,0.5,0.59,1
7986,4,0.04,0.12,0.2,0.28,0.38,1
7987,4,0.07,0.1,0.18,0.28,0.38,1
7988,5,0.04,0.07,0.1,0.18,0.27,1
7989,3,0.15,0.19,0.28,0.38,0.41,1
7990,4,0.1,0.17,0.21,0.27,0.33,1
7991,1,0.33,0.48,0.61,0.74,0.81,1
7992,2,0.23,0.32,0.44,0.54,0.65,1
7993,3,0.13,0.2,0.29,0.37,0.5,1
7994,3,0.08,0.19,0.34,0.45,0.53,2
7995,1,0.28,0.37,0.46,0.56,0.64,1
7996,4,0.12,0.15,0.23,0.32,0.45,1
7997,3,0.12,0.18,0.29,0.43,0.56,1
7998,1,0.29,0.45,0.59,0.72,0.81,2
7999,1,0.32,0.41,0.52,0.56,0.69,1
8000,5,0.04,0.08,0.11,0.16,0.28,1
8001,4,0.06,0.11,0.18,0.26,0.39,1
8002,4,0.13,0.17,0.21,0.27,0.36,1
8003,1,0.26,0.35,0.45,0.56,0.67,1
8004,4,0.04,0.09,0.15,0.26,0.37,1
8005,5,0.04,0.06,0.12,0.17,0.25,1
8006,1,0.32,0.49,0.6,0.72,0.85,1
8007,4,0.08,0.14,0.22,0.35,0.49,1
8008,2,0.21,0.29,0.37,0.41,0.46,1
8009,2,0.23,0.35,0.43,0.6,0.69,2
8010,5,0.04,0.07,0.12,0.2,0.27,1
8011,1,0.3,0.37,0.45,0.5,0.59,1
8012,3,0.1,0.19,0.32,0.46,0.56,1
8013,5,0.07,0.12,0.18,0.23,0.27,1
8014,4,0.08,0.13,0.19,0.26,0.35,1
8015,2,0.21,0.31,0.43,0.53,0.65,1
8016,4,0.08,0.13,0.22,0.3,0.44,1
8017,2,0.24,0.31,0.44,0.54,0.64,1
8018,1,0.28,0.33,0.43,0.57,0.71,1
8019,5,0.11,0.14,0.24,0.27,0.32,1
8020,5,0.05,0.09,0.13,0.17,0.31,1
8021,3,0.12,0.22,0.32,0.43,0.6,1
8022,4,0.05,0.07,0.16,0.3,0.45,2
8023,1,0.29,0.42,0.52,0.67,0.78,1
8024,2,0.23,0.33,0.4,0.5,0.56,1
8025,2,0.16,0.28,0.37,0.43,0.57,1
8026,3,0.12,0.22,0.28,0.41,0.55,2
8027,2,0.19,0.32,0.42,0.57,0.72,1
8028,2,0.2,0.32,0.42,0.57,0.66,1
8029,4,0.1,0.16,0.24,0.32,0.42,1
8030,1,0.28,0.4,0.51,0.68,0.77,1
8031,4,0.08,0.17,0.26,0.33,0.5,1
8032,5,0.08,0.12,0.16,0.21,0.35,1
8033,2,0.2,0.3,0.39,0.44,0.56,1
8034,1,0.31,0.44,0.55,0.6,0.71,1
8035,1,0.28,0.41,0.56,0.68,0.78,1
8036,5,0.05,0.07,0.12,0.21,0.31,1
8037,1,0.29,0.38,0.49,0.63,0.67,1
8038,4,0.1,0.13,0.24,0.35,0.42,1
8039,1,0.3,0.39,0.5,0.63,0.73,1
8040,3,0.13,0.17,0.29,0.36,0.45,2
8041,1,0.32,0.43,0.53,0.65,0.76,1
8042,3,0.13,0.18,0.26,0.39,0.5,1
8043,4,0.08,0.13,0.2,0.35,0.45,1
8044,4,0.07,0.13,0.18,0.28,0.38,1
8045,2,0.2,0.29,0.32,0.43,0.55,1
8046,1,0.34,0.44,0.54,0.68,0.76,1
8047,5,0.03,0.05,0.08,0.16,0.26,1
8048,2,0.16,0.27,0.39,0.5,0.57,1
8049,3,0.09,0.16,0.27,0.34,0.46,1
8050,4,0.08,0.13,0.18,0.3,0.4,1
8051,1,0.33,0.39,0.57,0.69,0.77,1
8052,2,0.17,0.32,0.4,0.52,0.66,1
8053,2,0.17,0.29,0.37,0.45,0.53,1
8054,5,0.05,0.06,0.11,0.18,0.26,1
8055,3,0.15,0.19,0.27,0.33,0.48,1
8056,3,0.16,0.22,0.32,0.46,0.56,1
8057,5,0.06,0.08,0.14,0.2,0.33,1
8058,2,0.17,0.28,0.36,0.48,0.58,1
8059,3,0.14,0.19,0.29,0.49,0.59,1
8060,1,0.29,0.42,0.56,0.71,0.81,1
8061,2,0.19,0.27,0.36,0.47,0.59,2
8062,4,0.07,0.1,0.18,0.28,0.49,1
8063,1,0.29,0.31,0.45,0.54,0.63,1
8064,2,0.21,0.3,0.4,0.54,0.66,1
8065,5,0.05,0.09,0.14,0.19,0.29,2
8066,2,0.21,0.31,0.41,0.52,0.62,1
8067,3,0.11,0.18,0.26,0.37,0.55,1
8068,4,0.1,0.13,0.19,0.28,0.38,1
8069,2,0.2,0.29,0.35,0.38,0.45,2
8070,2,0.22,0.34,0.46,0.56,0.68,1
8071,2,0.16,0.28,0.35,0.5,0.62,1
8072,5,0.04,0.06,0.1,0.2,0.32,1
8073,4,0.07,0.12,0.18,0.29,0.38,1
8074,5,0.05,0.1,0.15,0.24,0.3,1
8075,4,0.07,0.12,0.2,0.31,0.43,1
8076,2,0.18,0.32,0.42,0.53,0.61,1
8077,1,0.28,0.36,0.46,0.57,0.69,1
8078,1,0.33,0.39,0.47,0.55,0.7,1
8079,5,0.03,0.04,0.08,0.15,0.25,1
8080,4,0.07,0.11,0.19,0.25,0.38,1
8081,3,0.14,0.21,0.34,0.45,0.56,1
8082,1,0.34,0.44,0.55,0.67,0.74,1
8083,2,0.18,0.29,0.36,0.45,0.56,1
8084,5,0.04,0.1,0.19,0.23,0.32,1
8085,4,0.05,0.1,0.21,0.28,0.34,2
8086,3,0.12,0.18,0.31,0.46,0.56,1
8087,1,0.27,0.37,0.52,0.73,0.8,1
8088,1,0.28,0.42,0.53,0.6,0.7,1
8089,1,0.35,0.38,0.46,0.56,0.66,1
8090,2,0.15,0.28,0.43,0.48,0.6,1
8091,3,0.12,0.19,0.3,0.39,0.52,1
8092,2,0.16,0.27,0.36,0.47,0.56,3
8093,3,0.2,0.23,0.26,0.34,0.41,2
8094,2,0.17,0.27,0.42,0.54,0.62,1
8095,3,0.14,0.18,0.25,0.38,0.46,1
8096,4,0.1,0.14,0.22,0.35,0.47,1
8097,2,0.2,0.3,0.4,0.55,0.63,1
8098,3,0.12,0.2,0.27,0.41,0.52,1
8099,4,0.08,0.15,0.22,0.27,0.34,2
8100,5,0.03,0.05,0.09,0.16,0.28,1
8101,3,0.15,0.22,0.31,0.4,0.51,1
8102,4,0.08,0.14,0.22,0.33,0.42,1
8103,2,0.22,0.28,0.37,0.56,0.75,1
8104,2,0.22,0.32,0.45,0.59,0.66,1
8105,2,0.18,0.3,0.45,0.52,0.65,1
8106,2,0.23,0.34,0.4,0.49,0.54,1
8107,2,0.18,0.33,0.44,0.55,0.68,1
8108,5,0.06,0.09,0.13,0.2,0.3,1
8109,3,0.19,0.25,0.31,0.34,0.52,1
8110,1,0.3,0.38,0.52,0.65,0.72,1
8111,3,0.13,0.19,0.3,0.4,0.48,1
8112,5,0.04,0.08,0.12,0.19,0.26,1
8113,2,0.18,0.32,0.48,0.61,0.69,2
8114,5,0.04,0.08,0.14,0.22,0.29,1
8115,4,0.07,0.14,0.21,0.34,0.46,1
8116,2,0.2,0.31,0.38,0.56,0.71,2
8117,2,0.2,0.31,0.44,0.53,0.63,1
8118,4,0.07,0.11,0.17,0.25,0.39,2
8119,4,0.08,0.13,0.26,0.33,0.44,1
8120,3,0.08,0.14,0.28,0.34,0.41,1
8121,1,0.28,0.36,0.47,0.57,0.64,1
8122,3,0.16,0.23,0.34,0.45,0.55,1
8123,1,0.35,0.45,0.55,0.65,0.7,1
8124,5,0.04,0.07,0.11,0.2,0.33,1
8125,4,0.08,0.19,0.23,0.33,0.47,1
8126,2,0.24,0.33,0.45,0.56,0.7,1
8127,4,0.12,0.16,0.24,0.34,0.41,2
8128,4,0.1,0.15,0.23,0.32,0.45,1
8129,1,0.31,0.39,0.47,0.61,0.73,2
8130,4,0.05,0.09,0.2,0.32,0.49,2
8131,1,0.29,0.45,0.64,0.72,0.8,1
8132,2,0.21,0.32,0.42,0.51,0.64,1
8133,1,0.3,0.41,0.48,0.55,0.64,1
8134,5,0.06,0.09,0.16,0.18,0.25,1
8135,4,0.07,0.14,0.18,0.29,0.42,1
8136,2,0.16,0.26,0.34,0.47,0.55,1
8137,2,0.21,0.32,0.45,0.56,0.63,1
8138,5,0.04,0.08,0.13,0.2,0.27,1
8139,4,0.07,0.1,0.16,0.26,0.38,1
8140,5,0.06,0.08,0.11,0.17,0.31,1
8141,2,0.2,0.28,0.43,0.5,0.59,1
8142,2,0.19,0.3,0.39,0.51,0.65,1
8143,3,0.09,0.18,0.32,0.38,0.44,1
8144,4,0.08,0.15,0.19,0.35,0.48,1
8145,5,0.03,0.07,0.13,0.26,0.3,1
8146,5,0.06,0.1,0.15,0.21,0.28,1
8147,2,0.15,0.26,0.34,0.45,0.5,1
8148,4,0.1,0.13,0.2,0.33,0.41,1
8149,1,0.33,0.47,0.54,0.64,0.73,1
8150,5,0.04,0.06,0.11,0.16,0.31,1
8151,5,0.04,0.06,0.11,0.17,0.28,1
8152,4,0.1,0.19,0.26,0.32,0.41,1
8153,1,0.28,0.41,0.56,0.63,0.67,1
8154,3,0.12,0.21,0.34,0.4,0.5,1
8155,2,0.25,0.32,0.35,0.45,0.51,1
8156,2,0.23,0.31,0.45,0.6,0.73,1
8157,5,0.07,0.12,0.17,0.21,0.3,1
8158,3,0.09,0.17,0.27,0.34,0.45,1
8159,3,0.14,0.21,0.3,0.37,0.48,1
8160,4,0.07,0.14,0.19,0.26,0.37,1
8161,1,0.34,0.44,0.55,0.66,0.75,1
8162,3,0.1,0.17,0.26,0.38,0.49,1
8163,2,0.2,0.34,0.43,0.51,0.67,1
8164,2,0.2,0.26,0.36,0.48,0.61,1
8165,2,0.23,0.31,0.42,0.51,0.66,1
8166,2,0.13,0.28,0.33,0.43,0.52,1
8167,4,0.1,0.17,0.25,0.28,0.4,1
8168,5,0.04,0.07,0.14,0.2,0.31,1
8169,3,0.18,0.23,0.29,0.4,0.52,1
8170,5,0.02,0.05,0.11,0.2,0.3,1
8171,4,0.08,0.14,0.19,0.27,0.37,1
8172,5,0.08,0.14,0.16,0.22,0.3,1
8173,5,0.06,0.08,0.11,0.2,0.32,1
8174,2,0.18,0.34,0.5,0.63,0.74,1
8175,2,0.18,0.27,0.35,0.49,0.64,1
8176,5,0.05,0.09,0.12,0.23,0.32,1
8177,5,0.05,0.08,0.12,0.18,0.3,1
8178,1,0.34,0.38,0.53,0.61,0.72,2
8179,2,0.21,0.31,0.37,0.45,0.55,1
8180,5,0.03,0.05,0.14,0.2,0.32,1
8181,1,0.32,0.41,0.52,0.62,0.75,1
8182,2,0.2,0.29,0.39,0.47,0.63,1
8183,1,0.35,0.46,0.54,0.61,0.72,1
8184,3,0.12,0.15,0.26,0.36,0.41,1
8185,1,0.33,0.49,0.57,0.69,0.79,1
8186,2,0.16,0.28,0.35,0.47,0.58,1
8187,3,0.14,0.22,0.34,0.49,0.58,1
8188,2,0.21,0.29,0.43,0.53,0.64,1
8189,3,0.13,0.21,0.3,0.37,0.46,1
8190,2,0.24,0.29,0.37,0.49,0.58,1
8191,2,0.25,0.32,0.4,0.48,0.62,1
8192,1,0.34,0.42,0.52,0.64,0.74,1
8193,5,0.04,0.07,0.11,0.18,0.31,1
8194,1,0.32,0.4,0.53,0.63,0.68,1
8195,4,0.05,0.09,0.14,0.26,0.4,1
8196,3,0.13,0.18,0.28,0.33,0.43,1
8197,3,0.17,0.25,0.34,0.45,0.57,1
8198,5,0.04,0.06,0.11,0.17,0.27,1
8199,2,0.18,0.29,0.4,0.47,0.57,1
8200,5,0.06,0.08,0.16,0.23,0.34,2
8201,2,0.21,0.33,0.46,0.65,0.71,1
8202,2,0.17,0.28,0.39,0.46,0.58,1
8203,5,0.06,0.09,0.17,0.24,0.34,1
8204,4,0.05,0.1,0.16,0.27,0.34,1
8205,3,0.17,0.25,0.31,0.43,0.48,1
8206,1,0.31,0.43,0.55,0.68,0.77,2
8207,5,0.07,0.11,0.13,0.22,0.34,1
8208,4,0.15,0.2,0.25,0.33,0.43,2
8209,2,0.2,0.27,0.34,0.37,0.52,1
8210,4,0.08,0.12,0.18,0.29,0.38,1
8211,2,0.16,0.27,0.35,0.39,0.53,2
8212,4,0.04,0.07,0.16,0.29,0.41,2
8213,2,0.14,0.28,0.34,0.43,0.58,1
8214,2,0.21,0.33,0.43,0.58,0.75,1
8215,5,0.06,0.08,0.13,0.16,0.25,2
8216,2,0.23,0.29,0.45,0.56,0.65,1
8217,1,0.33,0.44,0.62,0.72,0.81,1
8218,5,0.03,0.05,0.1,0.23,0.3,1
8219,4,0.05,0.07,0.14,0.31,0.44,1
8220,1,0.32,0.4,0.5,0.63,0.73,1
8221,4,0.07,0.11,0.2,0.34,0.48,1
8222,2,0.21,0.35,0.41,0.44,0.57,1
8223,2,0.24,0.32,0.39,0.52,0.64,1
8224,5,0.04,0.06,0.12,0.19,0.31,1
8225,5,0.06,0.09,0.13,0.18,0.26,1
8226,5,0.03,0.06,0.11,0.15,0.27,1
8227,2,0.25,0.32,0.42,0.61,0.72,3
8228,2,0.23,0.35,0.41,0.57,0.64,1
8229,2,0.21,0.29,0.34,0.45,0.64,1
8230,3,0.07,0.14,0.32,0.4,0.44,2
8231,1,0.34,0.44,0.55,0.64,0.76,1
8232,3,0.11,0.21,0.3,0.41,0.56,1
8233,5,0.06,0.09,0.11,0.16,0.29,1
8234,5,0.04,0.06,0.12,0.2,0.29,1
8235,1,0.32,0.38,0.45,0.54,0.63,1
8236,4,0.09,0.14,0.21,0.3,0.36,1
8237,4,0.06,0.08,0.13,0.26,0.38,1
8238,5,0.04,0.08,0.14,0.19,0.27,1
8239,4,0.09,0.11,0.19,0.25,0.38,1
8240,5,0.05,0.09,0.16,0.2,0.29,1
8241,5,0.04,0.07,0.1,0.19,0.34,1
8242,2,0.22,0.34,0.39,0.57,0.65,1
8243,4,0.05,0.09,0.14,0.26,0.34,2
8244,3,0.12,0.18,0.29,0.44,0.52,1
8245,1,0.35,0.47,0.61,0.69,0.79,1
8246,2,0.24,0.35,0.39,0.5,0.66,2
8247,5,0.04,0.06,0.1,0.21,0.3,1
8248,5,0.04,0.06,0.12,0.18,0.27,1
8249,4,0.06,0.11,0.18,0.29,0.43,2
8250,1,0.33,0.44,0.61,0.68,0.78,1
8251,2,0.17,0.27,0.36,0.52,0.6,1
8252,4,0.05,0.07,0.12,0.26,0.36,1
8253,1,0.32,0.42,0.5,0.61,0.71,1
8254,5,0.06,0.08,0.13,0.26,0.31,1
8255,2,0.15,0.26,0.34,0.4,0.52,1
8256,5,0.02,0.05,0.09,0.17,0.28,1
8257,3,0.14,0.2,0.27,0.42,0.54,1
8258,4,0.06,0.12,0.23,0.32,0.46,1
8259,5,0.06,0.11,0.16,0.24,0.26,1
8260,2,0.17,0.27,0.39,0.48,0.61,1
8261,2,0.19,0.28,0.35,0.45,0.49,1
8262,4,0.11,0.18,0.25,0.31,0.48,2
8263,5,0.05,0.08,0.13,0.18,0.26,1
8264,5,0.04,0.07,0.11,0.2,0.32,1
8265,4,0.09,0.16,0.26,0.33,0.42,1
8266,1,0.32,0.43,0.52,0.64,0.73,1
8267,2,0.14,0.27,0.34,0.47,0.54,1
8268,3,0.12,0.18,0.33,0.38,0.5,2
8269,1,0.29,0.39,0.46,0.57,0.71,1
8270,5,0.03,0.05,0.08,0.15,0.27,1
8271,4,0.07,0.14,0.23,0.35,0.45,1
8272,2,0.18,0.33,0.47,0.57,0.68,1
8273,2,0.25,0.3,0.44,0.55,0.69,2
8274,3,0.15,0.23,0.31,0.41,0.51,1
8275,5,0.05,0.09,0.13,0.23,0.35,1
8276,3,0.15,0.24,0.26,0.34,0.41,1
8277,3,0.14,0.19,0.32,0.39,0.43,1
8278,4,0.06,0.12,0.2,0.28,0.41,1
8279,4,0.08,0.13,0.17,0.26,0.4,1
8280,2,0.18,0.27,0.43,0.53,0.68,1
8281,2,0.19,0.28,0.36,0.46,0.62,1
8282,5,0.06,0.11,0.14,0.22,0.35,1
8283,2,0.22,0.34,0.5,0.6,0.67,1
8284,3,0.15,0.22,0.27,0.39,0.5,1
8285,1,0.33,0.46,0.58,0.65,0.76,1
8286,1,0.31,0.4,0.5,0.64,0.78,1
8287,4,0.09,0.12,0.19,0.34,0.45,1
8288,3,0.12,0.18,0.27,0.37,0.45,2
8289,4,0.11,0.16,0.2,0.27,0.35,1
8290,3,0.13,0.2,0.26,0.38,0.45,1
8291,2,0.19,0.3,0.35,0.45,0.51,1
8292,2,0.25,0.34,0.43,0.52,0.62,1
8293,3,0.14,0.19,0.27,0.35,0.41,1
8294,5,0.06,0.11,0.15,0.24,0.34,1
8295,3,0.16,0.23,0.3,0.42,0.54,1
8296,3,0.18,0.23,0.34,0.4,0.53,1
8297,2,0.24,0.35,0.42,0.52,0.63,1
8298,4,0.07,0.12,0.19,0.28,0.37,1
8299,4,0.13,0.2,0.22,0.28,0.37,1
8300,3,0.1,0.18,0.3,0.4,0.51,1
8301,2,0.26,0.32,0.45,0.58,0.66,1
8302,2,0.16,0.26,0.35,0.45,0.56,1
8303,1,0.28,0.44,0.53,0.65,0.74,1
8304,4,0.08,0.11,0.18,0.26,0.38,1
8305,5,0.04,0.08,0.11,0.19,0.32,1
8306,5,0.07,0.09,0.13,0.18,0.25,1
8307,2,0.16,0.26,0.37,0.54,0.62,1
8308,5,0.08,0.11,0.15,0.21,0.27,1
8309,1,0.33,0.42,0.54,0.66,0.76,1
8310,3,0.08,0.14,0.29,0.38,0.45,1
8311,1,0.32,0.44,0.57,0.68,0.74,1
8312,5,0.03,0.06,0.14,0.19,0.29,1
8313,1,0.29,0.4,0.55,0.61,0.75,1
8314,4,0.07,0.1,0.17,0.3,0.37,1
8315,4,0.07,0.13,0.21,0.3,0.41,1
8316,4,0.07,0.1,0.14,0.25,0.36,1
8317,4,0.09,0.13,0.24,0.33,0.41,1
8318,2,0.27,0.32,0.39,0.52,0.65,1
8319,1,0.3,0.5,0.6,0.72,0.74,1
8320,5,0.03,0.05,0.08,0.12,0.27,1
8321,5,0.04,0.07,0.11,0.17,0.29,1
8322,1,0.33,0.48,0.57,0.67,0.76,1
8323,5,0.04,0.07,0.1,0.15,0.31,1
8324,3,0.09,0.13,0.29,0.4,0.54,1
8325,5,0.04,0.07,0.12,0.18,0.25,1
8326,4,0.09,0.12,0.22,0.28,0.36,1
8327,5,0.06,0.08,0.15,0.23,0.27,1
8328,1,0.32,0.46,0.54,0.63,0.77,1
8329,1,0.27,0.4,0.46,0.54,0.63,1
8330,2,0.21,0.32,0.37,0.5,0.62,1
8331,1,0.31,0.45,0.55,0.67,0.69,1
8332,3,0.18,0.22,0.33,0.39,0.46,1
8333,2,0.2,0.29,0.49,0.56,0.68,1
8334,2,0.23,0.32,0.44,0.49,0.6,1
8335,4,0.08,0.11,0.19,0.33,0.44,1
8336,5,0.03,0.04,0.08,0.13,0.26,1
8337,3,0.14,0.23,0.28,0.37,0.5,1
8338,5,0.05,0.09,0.16,0.25,0.33,1
8339,1,0.31,0.47,0.65,0.7,0.77,1
8340,5,0.03,0.07,0.11,0.16,0.26,1
8341,1,0.33,0.5,0.59,0.68,0.78,1
8342,4,0.05,0.1,0.19,0.29,0.4,1
8343,2,0.19,0.28,0.34,0.41,0.49,1
8344,5,0.06,0.09,0.15,0.2,0.31,1
8345,3,0.12,0.18,0.27,0.4,0.44,2
8346,2,0.17,0.29,0.38,0.46,0.57,1
8347,5,0.03,0.06,0.1,0.19,0.32,1
8348,1,0.28,0.35,0.55,0.61,0.71,1
8349,1,0.27,0.43,0.49,0.62,0.7,1
8350,2,0.15,0.26,0.39,0.51,0.61,1
8351,3,0.13,0.21,0.31,0.36,0.49,1
8352,2,0.17,0.29,0.34,0.46,0.61,1
8353,2,0.24,0.28,0.41,0.5,0.63,1
8354,4,0.07,0.12,0.17,0.26,0.4,1
8355,1,0.32,0.49,0.63,0.75,0.79,1
8356,4,0.07,0.12,0.17,0.27,0.36,1
8357,5,0.07,0.1,0.13,0.21,0.28,2
8358,5,0.04,0.08,0.1,0.16,0.28,1
8359,2,0.2,0.31,0.36,0.46,0.58,1
8360,1,0.27,0.39,0.5,0.63,0.74,2
8361,4,0.07,0.1,0.2,0.31,0.42,1
8362,5,0.04,0.08,0.13,0.22,0.31,1
8363,1,0.31,0.39,0.46,0.59,0.67,1
8364,2,0.21,0.32,0.44,0.52,0.61,1
8365,5,0.05,0.06,0.15,0.22,0.3,1
8366,1,0.26,0.39,0.56,0.69,0.82,1
8367,3,0.16,0.22,0.35,0.47,0.62,1
8368,1,0.31,0.44,0.53,0.64,0.74,1
8369,5,0.06,0.09,0.14,0.18,0.27,1
8370,1,0.26,0.35,0.44,0.57,0.69,1
8371,1,0.33,0.44,0.54,0.66,0.75,1
8372,2,0.22,0.34,0.48,0.51,0.59,1
8373,5,0.04,0.06,0.11,0.16,0.33,1
8374,4,0.05,0.08,0.15,0.3,0.37,1
8375,5,0.06,0.11,0.17,0.18,0.25,1
8376,4,0.08,0.17,0.23,0.33,0.46,1
8377,1,0.26,0.4,0.5,0.64,0.67,1
8378,1,0.3,0.4,0.55,0.67,0.74,1
8379,1,0.27,0.34,0.39,0.47,0.53,2
8380,4,0.05,0.09,0.16,0.28,0.43,2
8381,2,0.26,0.3,0.38,0.45,0.52,1
8382,3,0.09,0.2,0.27,0.4,0.56,1
8383,3,0.09,0.16,0.26,0.34,0.42,1
8384,5,0.05,0.11,0.16,0.23,0.34,1
8385,2,0.19,0.28,0.39,0.5,0.66,1
8386,4,0.07,0.12,0.18,0.33,0.4,1
8387,3,0.18,0.26,0.29,0.4,0.53,1
8388,2,0.19,0.27,0.39,0.5,0.6,1
8389,2,0.23,0.32,0.45,0.54,0.6,1
8390,5,0.06,0.08,0.12,0.17,0.29,1
8391,5,0.04,0.05,0.1,0.15,0.26,1
8392,5,0.05,0.09,0.12,0.17,0.29,1
8393,1,0.29,0.43,0.51,0.55,0.63,1
8394,5,0.04,0.08,0.14,0.19,0.26,1
8395,4,0.07,0.11,0.18,0.25,0.36,1
8396,5,0.03,0.07,0.11,0.22,0.3,1
8397,1,0.32,0.43,0.53,0.73,0.81,2
8398,5,0.06,0.11,0.14,0.2,0.31,1
8399,1,0.26,0.37,0.51,0.59,0.6,1
8400,3,0.14,0.2,0.29,0.34,0.48,1
8401,4,0.1,0.15,0.21,0.28,0.39,1
8402,3,0.15,0.24,0.33,0.4,0.51,2
8403,3,0.09,0.17,0.32,0.44,0.55,1
8404,1,0.31,0.41,0.5,0.62,0.72,1
8405,2,0.13,0.27,0.4,0.49,0.57,1
8406,4,0.05,0.08,0.16,0.29,0.43,1
8407,3,0.1,0.17,0.3,0.38,0.47,1
8408,5,0.04,0.09,0.16,0.22,0.27,1
8409,2,0.17,0.31,0.46,0.5,0.53,1
