"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
8171,3,0.19,0.23,0.29,0.35,0.4,1
8172,2,0.25,0.3,0.34,0.39,0.47,1
8173,5,0.11,0.12,0.15,0.2,0.28,2
8174,3,0.21,0.23,0.29,0.39,0.45,1
8175,5,0.13,0.16,0.21,0.23,0.29,1
8176,2,0.25,0.3,0.36,0.43,0.48,1
8177,5,0.17,0.2,0.23,0.27,0.32,2
8178,3,0.25,0.26,0.31,0.35,0.38,1
8179,3,0.2,0.23,0.31,0.34,0.36,1
8180,2,0.24,0.28,0.32,0.35,0.39,1
8181,3,0.19,0.23,0.32,0.37,0.4,1
8182,4,0.21,0.24,0.26,0.29,0.35,1
8183,4,0.2,0.23,0.26,0.3,0.37,1
8184,3,0.21,0.25,0.29,0.35,0.42,1
8185,3,0.22,0.26,0.3,0.39,0.45,1
8186,2,0.22,0.29,0.31,0.35,0.41,2
8187,2,0.26,0.31,0.36,0.42,0.47,1
8188,4,0.19,0.23,0.25,0.32,0.37,1
8189,4,0.17,0.22,0.26,0.29,0.33,1
8190,2,0.25,0.32,0.39,0.45,0.49,1
8191,3,0.21,0.23,0.3,0.36,0.41,1
8192,3,0.22,0.25,0.31,0.4,0.44,1
8193,4,0.19,0.24,0.28,0.3,0.33,1
8194,1,0.29,0.34,0.39,0.44,0.48,1
8195,1,0.28,0.34,0.39,0.46,0.48,1
8196,4,0.17,0.21,0.25,0.29,0.33,1
8197,5,0.14,0.18,0.23,0.27,0.3,1
8198,1,0.29,0.33,0.39,0.48,0.56,1
8199,5,0.12,0.15,0.19,0.23,0.28,2
8200,4,0.16,0.19,0.27,0.28,0.36,1
8201,3,0.17,0.21,0.28,0.32,0.36,1
8202,3,0.16,0.21,0.3,0.34,0.37,1
8203,1,0.3,0.38,0.43,0.46,0.51,1
8204,1,0.32,0.41,0.45,0.51,0.57,1
8205,2,0.27,0.3,0.32,0.34,0.41,1
8206,1,0.29,0.36,0.37,0.46,0.55,1
8207,5,0.12,0.13,0.17,0.24,0.28,1
8208,2,0.27,0.31,0.36,0.44,0.49,1
8209,1,0.28,0.35,0.41,0.48,0.54,1
8210,4,0.19,0.21,0.27,0.31,0.35,1
8211,4,0.17,0.21,0.25,0.29,0.36,1
8212,3,0.2,0.23,0.31,0.36,0.42,1
8213,1,0.32,0.37,0.39,0.44,0.51,1
8214,2,0.25,0.31,0.36,0.4,0.45,1
8215,5,0.13,0.17,0.2,0.25,0.29,1
8216,4,0.15,0.2,0.24,0.28,0.34,1
8217,5,0.13,0.16,0.21,0.27,0.29,1
8218,4,0.15,0.17,0.21,0.28,0.32,1
8219,4,0.15,0.19,0.25,0.29,0.35,1
8220,1,0.29,0.35,0.41,0.47,0.56,1
8221,3,0.2,0.25,0.29,0.32,0.36,1
8222,5,0.11,0.15,0.19,0.23,0.31,1
8223,2,0.25,0.29,0.34,0.39,0.45,1
8224,4,0.18,0.21,0.25,0.31,0.37,1
8225,2,0.23,0.29,0.36,0.41,0.48,1
8226,2,0.24,0.31,0.37,0.44,0.49,1
8227,2,0.27,0.32,0.41,0.48,0.54,1
8228,5,0.14,0.17,0.22,0.25,0.3,1
8229,5,0.13,0.15,0.19,0.23,0.28,1
8230,2,0.25,0.3,0.37,0.43,0.48,1
8231,5,0.15,0.17,0.22,0.27,0.32,1
8232,5,0.11,0.14,0.17,0.23,0.29,1
8233,3,0.21,0.25,0.32,0.35,0.42,2
8234,1,0.31,0.36,0.38,0.4,0.46,1
8235,1,0.3,0.37,0.42,0.48,0.55,1
8236,1,0.3,0.35,0.37,0.43,0.49,1
8237,1,0.32,0.36,0.4,0.45,0.54,1
8238,3,0.25,0.27,0.32,0.39,0.44,1
8239,3,0.19,0.23,0.29,0.33,0.39,1
8240,3,0.18,0.23,0.28,0.36,0.42,1
8241,4,0.19,0.23,0.26,0.3,0.39,1
8242,4,0.16,0.19,0.26,0.31,0.37,1
8243,4,0.15,0.2,0.24,0.3,0.38,1
8244,3,0.17,0.23,0.28,0.35,0.4,1
8245,2,0.26,0.3,0.35,0.42,0.48,1
8246,1,0.28,0.36,0.39,0.43,0.49,1
8247,3,0.18,0.22,0.28,0.35,0.41,1
8248,5,0.17,0.21,0.24,0.26,0.32,1
8249,5,0.13,0.18,0.21,0.25,0.31,1
8250,2,0.25,0.3,0.34,0.39,0.46,1
8251,5,0.16,0.17,0.21,0.25,0.32,1
8252,2,0.25,0.32,0.38,0.45,0.52,1
8253,1,0.31,0.38,0.45,0.5,0.54,1
8254,2,0.25,0.3,0.38,0.42,0.51,1
8255,2,0.25,0.32,0.38,0.42,0.47,1
8256,5,0.12,0.14,0.18,0.22,0.29,1
8257,5,0.16,0.18,0.21,0.25,0.31,1
8258,4,0.14,0.21,0.25,0.29,0.31,1
8259,1,0.28,0.32,0.37,0.44,0.48,1
8260,4,0.16,0.2,0.25,0.31,0.38,1
8261,1,0.3,0.35,0.4,0.45,0.51,1
8262,2,0.24,0.29,0.32,0.36,0.43,1
8263,1,0.29,0.33,0.37,0.42,0.49,1
8264,4,0.16,0.18,0.24,0.28,0.36,1
8265,1,0.32,0.37,0.45,0.51,0.55,2
8266,5,0.15,0.16,0.19,0.21,0.28,1
8267,4,0.15,0.21,0.24,0.3,0.37,1
8268,4,0.19,0.23,0.27,0.31,0.32,2
8269,2,0.24,0.28,0.34,0.4,0.44,1
8270,5,0.18,0.2,0.23,0.28,0.3,1
8271,1,0.3,0.39,0.46,0.52,0.61,1
8272,2,0.25,0.29,0.34,0.36,0.37,3
8273,1,0.32,0.36,0.44,0.5,0.56,1
8274,3,0.22,0.27,0.3,0.33,0.36,2
8275,2,0.26,0.3,0.35,0.39,0.45,1
8276,5,0.1,0.13,0.17,0.21,0.28,2
8277,5,0.15,0.18,0.23,0.28,0.31,1
8278,1,0.32,0.39,0.5,0.54,0.59,1
8279,2,0.23,0.29,0.33,0.36,0.42,1
8280,3,0.2,0.22,0.29,0.34,0.38,1
8281,1,0.3,0.39,0.47,0.53,0.56,1
8282,5,0.13,0.17,0.21,0.25,0.3,1
8283,2,0.23,0.32,0.38,0.45,0.49,1
8284,4,0.17,0.2,0.26,0.31,0.36,2
8285,1,0.29,0.33,0.39,0.47,0.52,1
8286,4,0.16,0.2,0.24,0.3,0.38,2
8287,2,0.25,0.32,0.36,0.41,0.5,1
8288,4,0.19,0.21,0.28,0.3,0.33,1
8289,4,0.16,0.21,0.23,0.31,0.34,1
8290,2,0.22,0.29,0.36,0.4,0.48,1
8291,4,0.18,0.22,0.25,0.3,0.33,1
8292,4,0.15,0.2,0.24,0.31,0.37,1
8293,1,0.28,0.36,0.41,0.44,0.49,1
8294,1,0.32,0.37,0.44,0.5,0.55,1
8295,4,0.17,0.2,0.25,0.3,0.36,1
8296,5,0.13,0.16,0.2,0.24,0.32,1
8297,5,0.12,0.16,0.21,0.24,0.32,1
8298,3,0.22,0.25,0.3,0.38,0.42,1
8299,2,0.22,0.28,0.34,0.39,0.45,2
8300,4,0.16,0.2,0.25,0.32,0.36,1
8301,2,0.2,0.29,0.33,0.37,0.43,1
8302,3,0.21,0.26,0.29,0.35,0.4,1
8303,3,0.2,0.26,0.32,0.37,0.42,1
8304,4,0.18,0.21,0.25,0.3,0.37,1
8305,2,0.25,0.29,0.33,0.36,0.4,1
8306,2,0.23,0.28,0.32,0.38,0.43,1
8307,4,0.18,0.23,0.27,0.32,0.37,1
8308,4,0.19,0.23,0.26,0.32,0.37,1
8309,5,0.13,0.16,0.19,0.24,0.31,1
8310,4,0.16,0.2,0.25,0.28,0.32,1
8311,1,0.29,0.32,0.36,0.42,0.49,1
8312,3,0.21,0.25,0.31,0.37,0.43,2
8313,5,0.11,0.14,0.21,0.26,0.3,1
8314,2,0.27,0.32,0.37,0.43,0.5,1
8315,2,0.26,0.29,0.35,0.4,0.44,1
8316,3,0.21,0.27,0.32,0.36,0.39,1
8317,2,0.27,0.31,0.35,0.42,0.47,1
8318,4,0.15,0.2,0.24,0.28,0.33,1
8319,4,0.18,0.22,0.25,0.28,0.32,1
8320,1,0.32,0.37,0.4,0.44,0.49,1
8321,1,0.3,0.34,0.4,0.48,0.54,1
8322,4,0.16,0.2,0.21,0.3,0.32,1
8323,3,0.23,0.25,0.32,0.37,0.44,1
8324,1,0.32,0.37,0.43,0.47,0.51,1
8325,3,0.21,0.26,0.3,0.33,0.36,1
8326,3,0.22,0.26,0.3,0.35,0.44,1
8327,5,0.13,0.19,0.23,0.26,0.31,1
8328,2,0.24,0.28,0.33,0.37,0.42,1
8329,1,0.31,0.36,0.38,0.41,0.45,1
8330,5,0.12,0.17,0.22,0.27,0.31,1
8331,2,0.24,0.29,0.33,0.4,0.46,1
8332,1,0.31,0.36,0.41,0.51,0.56,2
8333,3,0.2,0.23,0.29,0.32,0.36,1
8334,5,0.15,0.18,0.2,0.24,0.29,1
8335,4,0.17,0.2,0.25,0.3,0.38,1
8336,4,0.16,0.2,0.25,0.31,0.33,1
8337,5,0.16,0.2,0.24,0.27,0.32,1
8338,1,0.31,0.36,0.41,0.49,0.59,1
8339,5,0.16,0.19,0.21,0.23,0.28,1
8340,1,0.29,0.36,0.41,0.47,0.52,1
8341,1,0.31,0.36,0.41,0.46,0.56,1
8342,5,0.16,0.17,0.22,0.27,0.32,1
8343,1,0.3,0.37,0.41,0.49,0.53,1
8344,4,0.16,0.22,0.26,0.31,0.37,1
8345,2,0.24,0.29,0.38,0.45,0.53,1
8346,1,0.28,0.33,0.39,0.45,0.51,1
8347,3,0.25,0.27,0.32,0.39,0.46,1
8348,4,0.2,0.24,0.26,0.32,0.39,1
8349,5,0.12,0.15,0.19,0.24,0.31,1
8350,2,0.23,0.3,0.33,0.35,0.39,1
8351,5,0.15,0.17,0.21,0.25,0.32,1
8352,3,0.22,0.26,0.31,0.35,0.39,1
8353,4,0.17,0.2,0.23,0.31,0.39,1
8354,3,0.19,0.26,0.31,0.37,0.42,1
8355,1,0.32,0.38,0.46,0.5,0.57,1
8356,5,0.13,0.17,0.21,0.25,0.3,1
8357,1,0.3,0.35,0.42,0.48,0.51,1
8358,3,0.23,0.26,0.31,0.37,0.44,1
8359,4,0.18,0.23,0.26,0.32,0.39,1
8360,2,0.26,0.29,0.35,0.41,0.45,1
8361,4,0.19,0.22,0.27,0.32,0.4,1
8362,5,0.15,0.19,0.22,0.26,0.32,1
8363,5,0.14,0.16,0.2,0.28,0.3,1
8364,1,0.29,0.34,0.39,0.44,0.48,1
8365,4,0.16,0.23,0.26,0.31,0.39,2
8366,1,0.3,0.32,0.4,0.44,0.53,1
8367,5,0.14,0.16,0.2,0.24,0.28,1
8368,2,0.26,0.32,0.36,0.37,0.4,1
8369,2,0.24,0.29,0.33,0.39,0.47,1
8370,4,0.19,0.24,0.27,0.31,0.36,1
8371,5,0.12,0.16,0.2,0.26,0.32,1
8372,2,0.25,0.3,0.35,0.39,0.43,1
8373,2,0.27,0.3,0.32,0.38,0.45,1
8374,1,0.28,0.38,0.44,0.5,0.53,1
8375,2,0.27,0.29,0.35,0.42,0.49,1
8376,1,0.31,0.35,0.39,0.46,0.52,1
8377,3,0.24,0.26,0.31,0.36,0.44,1
8378,2,0.25,0.29,0.35,0.41,0.47,1
8379,1,0.3,0.34,0.4,0.43,0.48,1
8380,3,0.2,0.26,0.3,0.37,0.43,1
8381,4,0.17,0.21,0.25,0.31,0.36,1
8382,2,0.27,0.3,0.35,0.41,0.48,1
8383,3,0.21,0.25,0.31,0.38,0.48,2
8384,5,0.13,0.15,0.19,0.22,0.29,1
8385,4,0.18,0.22,0.25,0.28,0.35,1
8386,2,0.27,0.28,0.34,0.37,0.46,1
8387,3,0.19,0.22,0.28,0.32,0.37,1
8388,1,0.3,0.33,0.42,0.46,0.5,1
8389,1,0.32,0.37,0.4,0.5,0.55,1
8390,2,0.27,0.32,0.4,0.43,0.47,1
8391,1,0.31,0.37,0.39,0.43,0.52,1
8392,4,0.15,0.18,0.23,0.3,0.35,1
8393,1,0.31,0.34,0.38,0.45,0.51,1
8394,4,0.16,0.19,0.23,0.28,0.34,1
8395,2,0.25,0.3,0.34,0.41,0.5,1
8396,2,0.26,0.3,0.35,0.44,0.47,1
8397,4,0.14,0.17,0.23,0.31,0.37,1
8398,3,0.2,0.23,0.28,0.34,0.39,1
8399,4,0.18,0.23,0.26,0.32,0.37,1
8400,1,0.31,0.37,0.47,0.54,0.61,1
8401,2,0.23,0.3,0.34,0.36,0.42,1
8402,3,0.2,0.24,0.3,0.34,0.38,2
8403,3,0.24,0.26,0.31,0.33,0.38,1
8404,4,0.2,0.23,0.27,0.3,0.39,1
8405,3,0.21,0.26,0.31,0.36,0.43,1
8406,1,0.3,0.37,0.4,0.47,0.54,2
8407,3,0.18,0.23,0.28,0.35,0.42,2
8408,4,0.17,0.2,0.27,0.3,0.32,1
8409,1,0.29,0.35,0.4,0.46,0.54,1
8410,4,0.16,0.21,0.25,0.32,0.37,1
8411,4,0.19,0.21,0.27,0.31,0.36,1
8412,2,0.24,0.3,0.35,0.42,0.47,1
8413,1,0.31,0.39,0.47,0.55,0.59,1
8414,3,0.18,0.23,0.28,0.37,0.4,1
8415,5,0.13,0.16,0.21,0.27,0.32,1
8416,1,0.31,0.37,0.43,0.48,0.58,1
8417,2,0.24,0.31,0.38,0.44,0.51,1
8418,5,0.13,0.15,0.17,0.23,0.3,1
8419,3,0.19,0.24,0.3,0.35,0.38,1
8420,1,0.31,0.37,0.4,0.46,0.54,1
8421,3,0.2,0.25,0.3,0.34,0.42,1
8422,5,0.13,0.15,0.2,0.22,0.3,2
8423,3,0.21,0.25,0.3,0.36,0.42,1
8424,3,0.18,0.22,0.28,0.36,0.42,2
8425,2,0.25,0.3,0.36,0.43,0.48,1
8426,2,0.23,0.28,0.32,0.4,0.49,1
8427,1,0.3,0.36,0.4,0.46,0.52,1
8428,3,0.2,0.24,0.3,0.38,0.44,1
8429,2,0.26,0.32,0.36,0.39,0.45,1
8430,2,0.26,0.31,0.34,0.4,0.44,1
8431,2,0.27,0.32,0.38,0.44,0.49,2
8432,2,0.24,0.28,0.32,0.36,0.41,1
8433,2,0.24,0.3,0.34,0.39,0.45,1
8434,3,0.21,0.26,0.3,0.36,0.42,1
8435,2,0.23,0.31,0.36,0.44,0.51,2
8436,2,0.22,0.29,0.32,0.36,0.43,1
8437,5,0.16,0.18,0.23,0.26,0.3,1
8438,2,0.22,0.28,0.34,0.39,0.46,1
8439,3,0.17,0.23,0.28,0.32,0.4,1
8440,4,0.14,0.21,0.24,0.3,0.37,1
8441,4,0.17,0.22,0.28,0.31,0.36,1
8442,2,0.24,0.29,0.35,0.41,0.47,1
8443,3,0.24,0.27,0.3,0.34,0.39,3
8444,3,0.22,0.26,0.31,0.39,0.47,4
8445,2,0.24,0.29,0.36,0.41,0.49,2
8446,5,0.16,0.19,0.23,0.25,0.3,1
8447,4,0.18,0.21,0.25,0.31,0.38,2
8448,3,0.22,0.27,0.32,0.34,0.39,1
8449,2,0.26,0.32,0.35,0.38,0.43,1
8450,1,0.29,0.33,0.42,0.48,0.57,1
8451,2,0.23,0.29,0.31,0.38,0.46,1
8452,3,0.21,0.26,0.31,0.33,0.39,1
8453,5,0.15,0.19,0.2,0.25,0.3,1
8454,2,0.27,0.3,0.36,0.41,0.45,1
8455,5,0.12,0.14,0.18,0.2,0.28,1
8456,3,0.19,0.25,0.31,0.35,0.4,1
8457,2,0.22,0.28,0.32,0.36,0.43,1
8458,2,0.25,0.3,0.32,0.34,0.42,1
8459,3,0.24,0.27,0.31,0.38,0.44,1
8460,1,0.31,0.35,0.42,0.5,0.52,2
8461,5,0.15,0.17,0.21,0.27,0.32,1
8462,1,0.3,0.36,0.4,0.45,0.52,1
8463,3,0.23,0.27,0.32,0.37,0.44,1
8464,3,0.22,0.23,0.29,0.32,0.37,1
8465,3,0.21,0.25,0.29,0.34,0.39,1
8466,4,0.14,0.16,0.21,0.28,0.32,2
8467,2,0.27,0.29,0.34,0.4,0.44,1
8468,2,0.26,0.31,0.39,0.43,0.5,1
8469,1,0.3,0.32,0.39,0.47,0.51,3
8470,5,0.14,0.15,0.2,0.26,0.3,1
8471,4,0.16,0.2,0.27,0.32,0.39,1
8472,4,0.2,0.24,0.28,0.3,0.34,2
8473,3,0.24,0.27,0.32,0.36,0.43,3
8474,2,0.22,0.29,0.33,0.43,0.52,2
8475,1,0.32,0.39,0.45,0.53,0.6,1
8476,5,0.13,0.16,0.21,0.25,0.29,1
8477,1,0.28,0.32,0.36,0.41,0.46,1
8478,4,0.15,0.18,0.25,0.3,0.37,1
8479,3,0.18,0.21,0.28,0.35,0.37,1
8480,3,0.2,0.22,0.29,0.37,0.43,3
8481,5,0.13,0.16,0.2,0.27,0.32,2
8482,1,0.31,0.36,0.42,0.48,0.54,1
8483,3,0.2,0.25,0.31,0.36,0.43,2
8484,3,0.24,0.25,0.29,0.33,0.36,1
8485,4,0.15,0.19,0.24,0.29,0.32,1
8486,2,0.26,0.31,0.37,0.44,0.5,2
8487,5,0.12,0.15,0.18,0.22,0.28,1
8488,4,0.15,0.19,0.22,0.28,0.32,1
8489,5,0.14,0.2,0.22,0.27,0.32,1
8490,5,0.13,0.14,0.19,0.25,0.31,1
8491,1,0.28,0.32,0.35,0.39,0.46,2
8492,3,0.24,0.27,0.29,0.34,0.42,1
8493,1,0.28,0.32,0.37,0.4,0.43,1
8494,4,0.18,0.25,0.27,0.31,0.39,1
8495,2,0.23,0.3,0.37,0.43,0.47,1
8496,1,0.3,0.34,0.39,0.48,0.52,1
8497,4,0.19,0.21,0.26,0.31,0.34,1
8498,1,0.29,0.35,0.38,0.44,0.47,1
8499,4,0.16,0.22,0.27,0.31,0.37,1
8500,1,0.28,0.34,0.39,0.46,0.52,1
8501,3,0.22,0.25,0.29,0.32,0.37,1
8502,2,0.24,0.29,0.33,0.37,0.41,1
8503,3,0.18,0.26,0.3,0.33,0.39,1
8504,5,0.13,0.16,0.2,0.24,0.31,2
8505,4,0.17,0.2,0.24,0.29,0.33,1
8506,2,0.25,0.32,0.39,0.44,0.49,1
8507,5,0.16,0.2,0.24,0.26,0.31,1
8508,3,0.17,0.22,0.28,0.34,0.39,1
8509,3,0.22,0.26,0.32,0.37,0.43,1
8510,5,0.14,0.18,0.2,0.25,0.28,1
8511,1,0.29,0.37,0.41,0.49,0.57,1
8512,4,0.14,0.19,0.24,0.32,0.36,1
8513,4,0.16,0.2,0.24,0.29,0.35,2
8514,4,0.2,0.21,0.24,0.3,0.37,1
8515,2,0.25,0.3,0.35,0.41,0.49,1
8516,1,0.3,0.37,0.45,0.5,0.55,1
8517,4,0.2,0.23,0.26,0.31,0.35,1
8518,1,0.3,0.36,0.39,0.44,0.48,1
8519,3,0.21,0.27,0.32,0.36,0.44,1
8520,4,0.2,0.22,0.27,0.32,0.38,1
8521,3,0.21,0.27,0.32,0.36,0.44,1
8522,3,0.23,0.27,0.31,0.33,0.39,1
8523,1,0.29,0.31,0.35,0.42,0.46,1
8524,1,0.32,0.36,0.42,0.51,0.58,1
8525,3,0.19,0.24,0.32,0.35,0.4,1
8526,5,0.11,0.13,0.2,0.23,0.28,1
8527,5,0.12,0.15,0.18,0.22,0.29,1
8528,4,0.22,0.24,0.26,0.29,0.31,1
8529,4,0.14,0.19,0.23,0.29,0.33,1
8530,5,0.17,0.18,0.21,0.26,0.31,1
8531,2,0.22,0.28,0.33,0.4,0.48,1
8532,4,0.18,0.22,0.26,0.29,0.33,2
8533,2,0.27,0.31,0.35,0.42,0.45,1
8534,2,0.24,0.28,0.33,0.4,0.45,1
8535,4,0.16,0.18,0.22,0.28,0.33,1
8536,4,0.15,0.18,0.22,0.28,0.33,1
8537,3,0.18,0.24,0.3,0.34,0.39,1
8538,1,0.32,0.34,0.37,0.41,0.49,1
8539,3,0.17,0.22,0.28,0.34,0.4,1
8540,4,0.17,0.22,0.26,0.3,0.33,1
8541,5,0.14,0.17,0.2,0.24,0.28,2
8542,1,0.31,0.35,0.38,0.45,0.49,1
8543,4,0.17,0.22,0.27,0.32,0.39,1
8544,3,0.2,0.24,0.28,0.35,0.44,3
8545,2,0.25,0.3,0.33,0.36,0.38,1
8546,4,0.15,0.2,0.26,0.29,0.32,1
8547,4,0.17,0.22,0.25,0.31,0.37,1
8548,1,0.3,0.35,0.39,0.44,0.5,1
8549,5,0.15,0.19,0.21,0.25,0.32,2
8550,4,0.21,0.25,0.28,0.31,0.36,1
8551,4,0.18,0.22,0.27,0.31,0.37,1
8552,4,0.22,0.23,0.27,0.32,0.37,1
8553,5,0.14,0.17,0.22,0.27,0.3,1
8554,3,0.2,0.27,0.32,0.38,0.42,1
8555,4,0.16,0.19,0.25,0.32,0.36,1
8556,5,0.13,0.15,0.16,0.22,0.28,1
8557,1,0.31,0.34,0.36,0.43,0.49,1
8558,3,0.19,0.23,0.3,0.38,0.41,1
8559,1,0.31,0.37,0.39,0.42,0.5,1
8560,3,0.22,0.25,0.31,0.37,0.41,1
8561,2,0.24,0.29,0.33,0.4,0.46,1
8562,3,0.24,0.28,0.31,0.34,0.37,1
8563,2,0.23,0.3,0.34,0.4,0.48,1
8564,3,0.21,0.24,0.32,0.4,0.47,2
8565,4,0.12,0.16,0.19,0.28,0.33,1
8566,2,0.23,0.3,0.35,0.37,0.42,1
8567,3,0.2,0.24,0.3,0.34,0.41,1
8568,2,0.26,0.32,0.41,0.49,0.56,1
8569,3,0.22,0.28,0.31,0.36,0.4,1
8570,1,0.28,0.33,0.38,0.43,0.51,1
8571,4,0.18,0.22,0.23,0.28,0.33,1
8572,3,0.22,0.27,0.31,0.34,0.39,1
8573,3,0.23,0.27,0.32,0.39,0.46,1
8574,1,0.29,0.36,0.4,0.47,0.54,1
8575,2,0.27,0.31,0.35,0.41,0.48,1
8576,2,0.26,0.32,0.41,0.47,0.5,1
8577,1,0.31,0.35,0.38,0.46,0.52,1
8578,5,0.12,0.17,0.19,0.22,0.3,1
8579,2,0.26,0.3,0.35,0.4,0.44,1
8580,3,0.2,0.23,0.3,0.38,0.42,1
8581,3,0.23,0.27,0.3,0.33,0.41,3
8582,4,0.17,0.2,0.24,0.28,0.36,1
8583,1,0.32,0.37,0.41,0.49,0.56,1
8584,2,0.26,0.31,0.36,0.4,0.47,1
8585,1,0.29,0.33,0.37,0.43,0.49,1
8586,2,0.24,0.31,0.4,0.49,0.55,1
8587,5,0.14,0.18,0.23,0.25,0.32,1
8588,4,0.17,0.2,0.25,0.3,0.32,3
8589,1,0.28,0.32,0.36,0.39,0.47,1
8590,2,0.26,0.31,0.36,0.42,0.48,1
8591,2,0.23,0.31,0.37,0.4,0.46,2
8592,2,0.25,0.29,0.35,0.4,0.47,1
8593,4,0.13,0.18,0.22,0.28,0.34,1
8594,1,0.31,0.36,0.42,0.5,0.58,1
8595,4,0.17,0.23,0.26,0.28,0.32,1
8596,5,0.15,0.18,0.23,0.28,0.29,1
8597,3,0.22,0.25,0.29,0.31,0.36,1
8598,3,0.19,0.24,0.3,0.35,0.38,1
8599,3,0.2,0.24,0.28,0.34,0.38,1
8600,5,0.09,0.13,0.19,0.23,0.28,2
8601,4,0.15,0.18,0.25,0.3,0.35,1
8602,5,0.13,0.16,0.18,0.21,0.28,1
8603,1,0.28,0.34,0.42,0.46,0.52,1
8604,4,0.16,0.22,0.26,0.31,0.34,2
8605,1,0.29,0.33,0.38,0.44,0.53,1
8606,3,0.21,0.24,0.28,0.32,0.39,1
8607,4,0.18,0.23,0.27,0.32,0.39,1
8608,2,0.23,0.29,0.36,0.43,0.48,1
8609,4,0.16,0.22,0.25,0.28,0.33,1
8610,1,0.29,0.33,0.39,0.44,0.51,1
8611,5,0.15,0.2,0.23,0.25,0.3,1
8612,5,0.13,0.17,0.19,0.24,0.28,1
8613,2,0.24,0.3,0.36,0.42,0.46,1
8614,3,0.16,0.23,0.28,0.34,0.38,1
8615,2,0.25,0.28,0.33,0.39,0.42,1
8616,4,0.21,0.24,0.28,0.31,0.37,1
8617,1,0.3,0.35,0.42,0.53,0.6,1
8618,4,0.23,0.24,0.27,0.32,0.39,1
8619,3,0.23,0.25,0.3,0.37,0.43,1
8620,2,0.28,0.31,0.35,0.39,0.42,2
8621,5,0.13,0.16,0.19,0.23,0.28,1
8622,3,0.19,0.24,0.28,0.32,0.38,1
8623,4,0.22,0.25,0.28,0.3,0.35,1
8624,3,0.19,0.23,0.29,0.35,0.41,1
8625,5,0.14,0.16,0.2,0.23,0.29,2
8626,1,0.28,0.36,0.4,0.45,0.49,1
8627,5,0.13,0.17,0.21,0.25,0.3,1
8628,5,0.15,0.18,0.21,0.24,0.29,2
8629,2,0.26,0.31,0.37,0.43,0.49,3
8630,5,0.12,0.14,0.19,0.25,0.3,1
8631,1,0.3,0.38,0.42,0.45,0.5,1
8632,4,0.17,0.21,0.27,0.31,0.39,2
8633,3,0.19,0.24,0.32,0.4,0.43,2
8634,5,0.13,0.17,0.2,0.26,0.32,1
8635,1,0.29,0.36,0.46,0.52,0.6,1
8636,1,0.31,0.38,0.44,0.5,0.54,1
8637,4,0.19,0.21,0.25,0.3,0.35,1
8638,3,0.19,0.26,0.3,0.35,0.38,1
8639,1,0.28,0.33,0.37,0.43,0.51,1
8640,5,0.13,0.15,0.18,0.22,0.29,1
8641,4,0.18,0.22,0.26,0.32,0.35,1
8642,5,0.14,0.17,0.22,0.25,0.31,1
8643,2,0.23,0.29,0.33,0.38,0.45,2
8644,3,0.21,0.25,0.28,0.35,0.38,1
8645,2,0.27,0.31,0.37,0.41,0.48,2
8646,4,0.17,0.21,0.26,0.31,0.36,1
8647,3,0.23,0.25,0.29,0.33,0.35,1
8648,3,0.22,0.27,0.31,0.38,0.44,1
8649,2,0.24,0.28,0.32,0.36,0.47,1
8650,4,0.18,0.22,0.27,0.31,0.38,1
8651,1,0.29,0.34,0.36,0.42,0.43,1
8652,2,0.25,0.29,0.36,0.4,0.42,1
8653,3,0.19,0.24,0.32,0.38,0.42,1
8654,1,0.32,0.39,0.42,0.46,0.5,1
8655,1,0.3,0.36,0.41,0.46,0.52,1
8656,3,0.2,0.25,0.31,0.36,0.41,1
8657,2,0.21,0.28,0.34,0.37,0.4,1
8658,1,0.28,0.33,0.41,0.44,0.52,1
8659,5,0.13,0.18,0.2,0.26,0.31,1
8660,4,0.14,0.18,0.24,0.28,0.34,1
8661,4,0.15,0.2,0.24,0.29,0.34,1
8662,2,0.27,0.32,0.36,0.43,0.47,1
8663,2,0.26,0.32,0.35,0.42,0.49,2
8664,4,0.15,0.18,0.24,0.28,0.35,1
8665,4,0.19,0.23,0.27,0.32,0.37,1
8666,4,0.15,0.19,0.26,0.3,0.36,1
8667,2,0.25,0.29,0.32,0.37,0.43,1
8668,5,0.11,0.14,0.19,0.24,0.29,1
8669,2,0.21,0.28,0.33,0.38,0.41,1
8670,2,0.22,0.3,0.34,0.37,0.41,1
8671,4,0.14,0.2,0.25,0.3,0.33,1
8672,4,0.14,0.18,0.23,0.3,0.35,1
8673,2,0.23,0.3,0.34,0.39,0.45,1
8674,3,0.19,0.26,0.31,0.36,0.4,1
8675,3,0.23,0.28,0.3,0.34,0.35,1
8676,4,0.16,0.21,0.22,0.28,0.33,1
8677,5,0.13,0.16,0.19,0.24,0.29,1
8678,5,0.13,0.17,0.21,0.26,0.31,1
8679,2,0.25,0.31,0.37,0.42,0.48,1
8680,1,0.31,0.35,0.4,0.44,0.52,1
8681,4,0.19,0.23,0.25,0.28,0.32,1
8682,1,0.28,0.33,0.37,0.4,0.48,1
8683,1,0.3,0.36,0.44,0.45,0.48,1
8684,1,0.32,0.36,0.42,0.46,0.5,1
8685,1,0.3,0.36,0.41,0.49,0.53,3
8686,5,0.12,0.16,0.19,0.23,0.28,1
8687,1,0.3,0.37,0.42,0.49,0.54,1
